obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
3663,11,2011,Clyde-Green Springs Exempted Village School District,45104,3904504,SANDUSKY,to provide for the emergency requirements of the school district,1634,2668,4.9,3,,additional,levy
3664,11,2011,Old Fort Local School District,45179,3904504,SENECA,for current operating expenses & general on-going permanent improvements,501,371,6.3,5,,renewal,levy
3665,11,2011,Tiffin City School District,45245,3904504,SENECA,for current expenses,3513,3843,4.9,100,,additional,levy
3666,11,2011,Canton City School District,45336,3904504,STARK,for current expenses,7570,6101,7.9,100,,additional,levy
3667,11,2011,Minerva Local School District,45344,3904504,STARK,to provide for the emergency requirements of the school district,2114,1699,2.6,10,,renewal,levy
3668,11,2011,Osnaburg Local School District,45369,3904504,STARK,for current operating expenses,684,1364,11,100,,additional,levy
3669,11,2011,Sandy Valley Local School District,45542,3904436,STARK,to provide for the emergency requirements of the school district,1565,1210,5.3,5,,renewal,levy
3670,11,2011,Akron City School District,45583,3904513,SUMMIT,for current expenses,21898,22101,5.5,100,,additional,levy
3671,11,2011,Barberton City School District,45609,3904436,SUMMIT,to provide for the emergency requirements of the school district,2162,4424,8.74,5,,additional,levy
3672,11,2011,Copley-Fairlawn City School District,45666,3904436,SUMMIT,to remodel improve & rehabilitate school buildings & other structures for school purposes improve school sites furnish & equip school buildings & other structures & acquire equipment textbooks & motor vehicles in connection with school buildings of other structures,5144,2700,2,100,,renewal,levy
3673,11,2011,Nordonia Hills City School District,45773,3904436,SUMMIT,for current expenses,8220,6407,6,100,,additional,levy
3674,11,2011,Norton City School District,45823,3904436,SUMMIT,for general permanent improvements,2791,2430,3,5,,renewal,levy
3675,11,2011,Stow-Munroe Falls City School District,45831,3904436,SUMMIT,to provide for the emergency requirements of the school district,8237,7589,6.57,10,,additional,levy
3676,11,2011,Woodridge Local School District,45864,3904436,SUMMIT,to provide for the emergency requirements of the school district,2883,3107,5.88,10,,additional,levy
3677,11,2011,Howland Local School District,45864,3904436,TRUMBULL,to provide for the emergency requirements of the school district,3727,5187,4.9,5,,additional,levy
3678,11,2011,Lakeview Local School District,45872,3904436,TRUMBULL,to re11ate improve remodel construct add to furnish & equip school facilities & improving school sites,3036,2141,1,5,,renewal,levy
3679,11,2011,New Philadelphia City School District,45880,3904436,TUSCARAWAS,to provide for the emergency requirements of the school district,3963,3277,7.3,5,,renewal,levy
3680,11,2011,Strasburg-Franklin Local School District,46011,3904414,TUSCARAWAS,to provide for the emergency requirements of the school district,918,572,6.9,5,,renewal,levy
3681,11,2011,Crestview Local School District,46177,3904414,VANWERT,for permanent improvements,945,623,2,5,,renewal,levy
3682,11,2011,Crestview Local School District,46193,3904414,VANWERT,to provide for the emergency requirements of the school district,941,636,2.5,5,,renewal,levy
3683,11,2011,Lebanon City School District,44917,3901572,WARREN,to avoid an operating deficit,6245,6094,3.78,5,,additional,levy
3684,11,2011,Little Miami Local School District,46235,3904414,WARREN,to avoid an operating deficit,6688,6618,13.95,5,,additional,levy
3685,11,2011,Bryan City School District,46235,3904414,WILLIAMS,to provide for the emergency requirements of the school district,2478,1873,6.2,5,,renewal,levy
3686,11,2011,Stryker Local School District,46243,3904414,WILLIAMS,to provide for the emergency requirements of the school district,545,606,5.8,5,,additional,levy
3687,11,2011,Lake Local School District,46391,3904414,WOOD,for current expenses,1893,2246,4.75,5,,additional,levy
3688,2,2009,Edgewood City School District,46094,3904414,BUTLER,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program; to acquire land & other improvements to school facilities equipment furnishings site improvements & all necessary appurtenances,1646,1523,4.53,28,26000000,,bond
3689,2,2009,Wellington Exempted Village School District,45658,3904436,LORAIN,to construct furnish equip add to re11ate remodel rehabilitate & improve school district buildings & facilities & clear improve & equip real estate for school purposes including constructing furnishing & equipping a new K-12 school building a new auditorium & a new stadium,1002,1727,8.48,27,26741217,,bond
3690,2,2009,Columbus Grove Local School District,49312,3904548,PUTNAM,to participate in he Ohio School Facilities commission classroom Facilities Assistance Program including construction re11ating improving & constructing additions to school facilities to furnish & equip the same; improve the sites thereof & acquire land & interests in land,938,654,7.57,28,9300000,,bond
3691,2,2009,Kalida Local School District,49346,3904548,PUTNAM,to construct add to re11ate & improve school buildings & facilities including space for school & community use health & safety upgrades & improved access for the disabled; to furnish & equip the same including science equipment & technology for classroom instruction; landscape & improve sites thereof; & acquire land & interests in land,691,276,6.8,6,2182830,,bond
3692,2,2009,Lake Local School District,50690,3904517,STARK,to construct add to re11ate remodel furnish equip & otherwise improve school district buildings & facilities & to acquire improve & equip real estate for school purposes,1621,3795,4.4,28,29864427,,bond
3693,2,2009,Vantage Career Center Joint Vocational School District,47472,3904743,VANWERT,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program; make other improvements to school facilities including re11ations additions equipment furnishings & sites improvements & all necessary appurtenances thereto,2731,3647,1.2,28,17869000,,bond
3694,2,2009,North Central School Local School District,50641,3904517,WILLIAMS,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance program,390,982,8.2,27,10575409,,bond
3695,5,2009,Hillsdale Local School District,45823,3904436,ASHLAND,to construct a school facility under the Classroom Facilities Assistance program of the Ohio School Facilities Commission with related facilities & local initiatives; to furnish & equip the same & improve the sites thereof,617,1135,5.6,28,12500000,,bond
3696,5,2009,Clermont Northeastern Local School District,46326,3904414,CLERMONT,for new construction improvements re11ations & additions to school facilities & to provide equipment furnishings & site improvements therefor,1039,1786,5.35,28,26200000,,bond
3697,5,2009,Crestline Exempted Village School District,45344,3904504,CRAWFORD,to construct school facilities under the State of Ohio Classroom Facilities Assistance Program; to furnish & equip the same; improving the sites thereof,724,613,8.9,28,9913151,,bond
3698,5,2009,Xenia City Community School District,45146,3904504,GREENE,to construct school facilities under the State of Ohio Classroom Facilities Assistance Program & related facilities including science & technology labs & community meeting space; to re11ate improve & construct additions to existing facilities; furnish & equip the same including enhanced safety & security devices; improving the sites thereof & to acquire land & interests in land,3032,4171,7.4,28,79950000,,bond
3699,5,2009,North Fork Local School District,48025,3904743,LICKING,to construct a new school facility under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission with related facilities & local initiatives; to furnish & equip the same & improve the sites thereof,660,1606,2.5,28,7900000,,bond
3700,5,2009,Switzerland of Ohio Local School District,48652,3904743,MONROE,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & other improvements to school facilities including equipment furnishings building demolition & other site improvements & all necessary appurtenances thereto,3832,2646,7.69,28,35000000,,bond
3701,5,2009,Twin Valley Community Local School District,49296,3904548,PREBLE,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & pay for Ohio School Facilities Commission required locally funded initiatives,485,660,1.7,28,2936146,,bond
3702,5,2009,Russia Local School District,49817,3904517,SHELBY,to pay the cost of locally funded initiatives for the State of Ohio Classroom Facilities Assistance Program including equipment furnishings building demolition & other site improvements & all necessary appurtenances thereto,204,355,3.13,28,1972675,,bond
3703,5,2009,Manchester Local School District,50005,3904517,SUMMIT,to construct furnish equip add to re11ate remodel rehabilitate & improve school district buildings & facilities & to clear improve & equip real estate for school purposes,979,1260,8.46,28,26594050,,bond
3704,5,2009,Weathersfield Local School District,50252,3904517,TRUMBULL,to construct add to re11ate remodel furnish equip & otherwise improve school district buildings & facilities including expanding & improving facilities as 5 be required for participation in the State of Ohio Classroom Facilities Assistance Program & to acquire improve & equip their sites,541,686,6.4,28,8400000,,bond
3705,5,2009,Tuscarawas Valley Local School District,50302,3904517,TUSCARAWAS,to construct add to re11ate remodel furnish equip & otherwise improve school district buildings & facilities; to acquire improve & equip their sites including constructing furnishing & equipping a new PK-5 elementary school building,724,1279,2.9,28,9198000,,bond
3706,5,2009,North Central Local School District,50641,3904517,WILLIAMS,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,458,975,8.1,28,10575409,,bond
3707,5,2009,North Baltimore Local School District,50708,3904517,WOOD,to construct re11ate remodel rehabilitate add to furnish equip & otherwise improve school district buildings & facilities & to acquire improve & equip real estate for school purposes,540,533,7.57,28,7986000,,bond
3708,5,2009,Carey Exempted Village School District,45260,3904504,WYANDOT,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program including construction of a new PK Through 12 facility & demolition of existing facility; together with all necessary appurtenances thereto,522,1033,9,28,12115147,,bond
3709,8,2009,Findlay City School District,43984,3904365,HANCOCK,to construct school facilities under the Exceptional Need Program of the Ohio School Facilities Commission with related facilities & local initiatives; to furnish & equip the same improve the sites thereof & acquire land & interests in land,3263,3746,4.4,28,54195000,,bond
3710,8,2009,Buckeye Local School District,48470,3904743,JEFFERSON,to construct school facilities to re11ate improve & construct additions to school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same; improve the sites thereof & acquire land & interests in land in connection therewith,880,2287,5.2,28,25000000,,bond
3711,8,2009,Russia Local School District,49817,3904517,SHELBY,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & required locally funded initiatives,372,185,3.08,28,1940722,,bond
3712,11,2009,Northeastern Local School District,46722,3904414,CLARK,to pay local share of school construction under the State of Ohio Classroom Facilities Assistance Program,4167,5159,7.572,37,65844040,,bond
3713,11,2009,Northwestern Local School District,50575,3904517,CLARK,to pay local share of school construction under the State of Ohio Classroom Facilities Assistance Program,2413,2025,7.36,28,28240110,,bond
