obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
2038,11,2019,Grand Valley Local,45864,3904586,Ashtabula,Tax levy - General permanent improvements,808,563,,,0,Renewal,levy
2039,11,2019,Jefferson Area Local,45872,3904587,Ashtabula,Tax levy - Current expenses,1602,904,,,0,Renewal,levy
2040,11,2019,Pymatuning Valley Local,45880,3904588,Ashtabula,Tax levy - Emergency requirements,1121,676,,,809739,Renewal,levy
2041,11,2019,Shadyside Local,46003,3904600,Belmont,Tax levy - Current expenses,736,443,,,0,Renewal,levy
2042,11,2019,Western Brown Local,46060,3904606,Brown,Tax levy - General permanent improvements,932,1116,,,0,Additional,levy
2043,11,2019,Graham Local,46193,3904619,Champaign,Tax levy - Permanent improvements and acquisition of transportation equipment,1647,1267,,,0,Renewal,levy
2044,11,2019,Triad Local,46201,3904620,Champaign,Combo - A field house with related athletic facilities and permanent improvements,672,495,,,3890888,N/A,combo
2045,11,2019,West Liberty-Salem Local,46219,3904621,Logan,"Tax levy - Construct, re11ate, remodel, furnish, equip & improve buildings & sites for school purposes",559,281,,,0,Renewal,levy
2046,11,2019,Greenon Local,46235,3904623,Clark,Tax levy - Necessary requirements of the school district,1350,1244,,,1806472,Substitute,levy
2047,11,2019,Tecumseh Local,46243,3904624,Clark,"Tax levy - Improve, re11ate, add to school facilities, equip, furnish & site improvements",1404,776,,,0,Renewal,levy
2048,11,2019,Tecumseh Local,46243,3904624,Clark,Tax levy - Emergency requirements,1384,790,,,2106398,Renewal,levy
2049,11,2019,Goshen Local,46342,3904634,Clermont,"Bond Issue - Construct, improve, re11ate & add to school facilities & site improvements",1355,1773,,,31000000,N/A,bond
2050,11,2019,Blanchester Local,46383,3904638,Clinton,Income tax - Current expenses,699,1194,,,0,Additional,income tax
2051,11,2019,River View Local,46482,3904648,Coshocton,Income tax - Current expenses,1818,2563,,,0,Additional,income tax
2052,11,2019,Independence Local,46565,3904656,Cuyahoga,"Bond Issue - Construct, furnish & equip new PreK-8 building & otherwise construct, add to, re11ate, remodel buildings & sites",1583,1976,,,32165000,N/A,bond
2053,11,2019,Ansonia Local,46623,3904662,Darke,Tax levy - Permanent improvements,364,122,,,0,Renewal,levy
2054,11,2019,Ayersville Local,46706,3904670,Defiance,Income tax - Current expenses,265,713,,,0,Additional,income tax
2055,11,2019,Amanda-Clearcreek Local,46847,3904684,Fairfield,Income tax - Current operating expenses,787,371,,,0,Additional,income tax
2056,11,2019,Groveport Madison Local,46979,3904697,Franklin,Tax levy - Current operating expenses,3776,1835,,,0,Renewal,levy
2057,11,2019,Berkshire Local,47167,3904716,Ge8a,"Tax levy - Remodel, re11ate & equip school buildings",1477,1424,,,0,Renewal,levy
2058,11,2019,Chardon Local,47183,3904718,Ge8a,"Bond - Construct new 6-12 school, auditorium, & transportation center: site acquisitions and improvements",3514,4550,,,76000000,N/A,bond
2059,11,2019,Finneytown Local,47332,3904733,Hamilton,Combo - Construct &  improve facilities & sites & maintain classroom facilities in project,2393,1063,,,27870000,N/A,combo
2060,11,2019,Forest Hills Local,47340,3904734,Hamilton,Tax levy - Current operating expenses,8891,6570,,,0,Additional,levy
2061,11,2019,Liberty-Benton Local,47449,3904744,Hancock,Income tax - Current expenses,959,414,,,0,Renewal,income tax
2062,11,2019,Van Buren Local,47464,3910001,Hancock,Income tax - Current expenses,784,987,,,0,Additional,income tax
2063,11,2019,Ridgemont Local,47506,3904750,Hardin,Income tax - Current operating expenses,387,241,,,0,Renewal,income tax
2064,11,2019,Riverdale Local,47514,3904751,Hardin,Income tax - Current expenses,642,266,,,0,Renewal,income tax
2065,11,2019,West Holmes Local,47696,3904769,Holmes,Tax levy - Emergency requirements,1895,1015,,,803000,Renewal,levy
2066,11,2019,New London Local,47720,3904772,Huron,Combo - Construct & improve athletic facilities & general permanent improvements,284,1084,,,6770000,N/A,combo
2067,11,2019,East Knox Local,47845,3910013,Knox,"Bond - Construct, re11ate & improve school facilities",1244,1160,,,19000000,N/A,bond
2068,11,2019,Lakewood Local,47993,3904799,Licking,"Bond - Acquire & construct new elementary school, demolish existing facilities; furnish, equip & site improvements",1930,2246,,,31300000,N/A,bond
2069,11,2019,Lakewood Local,47993,3904799,Licking,Tax levy - Emergency requirements,2131,2037,,,3528880,Renewal,levy
2070,11,2019,Southwest Licking Local,48041,3904804,Licking,Tax levy - Necessary requirements,2526,2622,,,4525000,Substitute,levy
2071,11,2019,Benjamin Logan Local,48074,3904807,Logan,Income tax - Current operating expenses,1030,1937,,,0,Additional,income tax
2072,11,2019,Avon Local,48116,3904811,Lorain,"Bond - Construct, add to, re11ate, remodel, furnish, equip & improve buildings & sites",2972,2049,,,17500000,N/A,bond
2073,11,2019,Avon Local,48116,3904811,Lorain,Tax levy - Emergency requirements,2895,2125,,,3720000,Additional,levy
2074,11,2019,Columbia Local,48140,3904814,Lorain,Tax levy - General permanent improvements,1045,808,,,0,Renewal,levy
2075,11,2019,Columbia Local,48140,3904814,Lorain,Tax levy - Necessary requirements,1186,664,,,2222000,Substitute,levy
2076,11,2019,Washington Local,48231,3904823,Lucas,"Combo - Construct elementary schools, re11ate & improve existing facilities & current operating expenses",3973,3142,,,50000000,N/A,combo
2077,11,2019,Jefferson Local,48256,3904825,Madison,Tax levy - Emergency requirements,659,581,,,769711,Additional,levy
2078,11,2019,Jackson-Milton Local,48322,3904832,Mahoning,Tax levy - Avoid an operating deficit,584,464,,,383088,Renewal,levy
2079,11,2019,West Branch Local,48389,3904838,Mahoning,Income tax - School district purposes,680,1165,,,0,Additional,income tax
2080,11,2019,3ion Local,48553,3910031,Mercer,"Tax levy - School building improvements, equipment & site improvements",462,142,,,0,Renewal,levy
2081,11,2019,Bethel Local,48611,3904861,Miami,Income tax - Current expenses,881,447,,,0,Renewal,income tax
2082,11,2019,Miami East Local,48629,3904862,Miami,"Tax levy - School building improvements, equipment & site improvements",828,388,,,0,Renewal,levy
2083,11,2019,Brookville Local,48678,3904867,Montgomery,Tax levy - Emergency operating expenses,1417,663,,,48000,Renewal,levy
2084,11,2019,Brookville Local,48678,3904867,Montgomery,Tax levy - Permanent improvements,1465,621,,,0,Renewal,levy
2085,11,2019,New Lebanon Local,48710,3904871,Montgomery,Income tax - Current expenses,730,463,,,0,Renewal,income tax
2086,11,2019,Northmont City,48728,3904872,Montgomery,Tax levy - Current operating expenses,4269,1996,,,0,Renewal,levy
2087,11,2019,Franklin Local,48843,3904884,Muskingum,Tax levy - Permanent improvements,1477,769,,,0,Renewal,levy
2088,11,2019,Benton Carroll Salem Local,48926,3904892,Ottawa,Tax levy - Emergency requirements,1993,1946,,,1552266,Additional,levy
2089,11,2019,Genoa Area Local,48942,3904894,Ottawa,Tax levy - Necessary requirements,1115,942,,,1025000,Substitute,levy
2090,11,2019,Antwerp Local,48991,3904899,Paulding,Income tax - Current operating expenses,387,214,,,0,Renewal,income tax
2091,11,2019,Wayne Trace Local,49031,3904903,Paulding,Income tax - Current expenses,674,579,,,0,Renewal,income tax
2092,11,2019,Logan Elm Local,49080,3904908,Pickaway,Tax levy - Emergency requirements,1182,1260,,,812000,Renewal,levy
2093,11,2019,Logan Elm Local,49080,3904908,Pickaway,Income tax - Current operating expenses,1190,1255,,,0,Renewal,income tax
2094,11,2019,Crestwood Local,49189,3904918,Portage,Tax levy - Emergency requirements,1792,889,,,1400000,Renewal,levy
2095,11,2019,Rootstown Local,49213,3904921,Portage,"Combo - New PreK-8 building, improve, equip & furnish buildings & facilities & permanent improvements",1246,1439,,,22830000,N/A,combo
2096,11,2019,Streetsboro City,49239,3904923,Portage,Tax levy - Current expenses,2087,1434,,,0,Renewal,levy
2097,11,2019,Streetsboro City,49239,3904923,Portage,Tax levy - Current expenses,2021,1489,,,0,Renewal,levy
2098,11,2019,Waterloo Local,49247,3904924,Portage,Income tax - Current operating expenses,1203,1311,,,0,Additional,income tax
2099,11,2019,National Trail Local,49270,3904927,Preble,Income tax - Current expenses,923,470,,,0,Renewal,income tax
2100,11,2019,Columbus Grove Local,49312,3904931,Putnam,Income tax - Current expenses,551,253,,,0,Renewal,income tax
2101,11,2019,Jennings Local,49338,3904933,Putnam,Income tax - Current operating expenses,408,99,,,0,Renewal,income tax
2102,11,2019,Lucas Local,49445,3904944,Richland,Tax levy - Avoid an operating deficit,345,146,,,961000,Renewal,levy
2103,11,2019,Ontario Local,49478,3904947,Richland,Tax levy - Avoid an operating deficit,1772,1585,,,1935000,Additional,levy
2104,11,2019,Anna Local,49759,3910004,Shelby,Tax levy - Current operating expenses,827,395,,,0,Renewal,levy
2105,11,2019,3lington Local,49882,3904988,Stark,Tax levy - Current expenses,2818,1760,,,0,Renewal,levy
2106,11,2019,Coventry Local,49999,3904999,Summit,Income tax - Current expenses,1164,2037,,,0,Additional,income tax
2107,11,2019,Revere Local,50054,3905005,Summit,Tax levy - Necessary requirements,3155,2365,,,9332000,Substitute,levy
2108,11,2019,Brookfield Local,50120,3905012,Trumbull,"Tax levy - Repair, construct, improve, furnish & equip buildings and facilities ",918,1246,,,0,Additional,levy
2109,11,2019,Lakeview Local,50187,3905018,Trumbull,Tax levy - Emergency requirements,1798,1212,,,1050000,Renewal,levy
2110,11,2019,Liberty Local,50195,3905019,Trumbull,Tax levy - Emergency requirements,1535,1002,,,1776316,Renewal,levy
2111,11,2019,Kings Local,50435,3905043,Warren,"Bond - Acquire sites, construct, improve, re11ate, add to, furnish & equip facilities & site improvements",3508,3675,,,89975000,N/A,bond
2112,11,2019,Frontier Local,50492,3905049,Washington,Tax levy - Necessary requirements,574,547,,,0,Substitute,levy
2113,11,2019,Norwayne Local,50567,3905056,Wayne,"Tax levy - Re11ate, repair & improve buildings & sites, new equipment ",1041,505,,,0,Renewal,levy
2114,11,2019,Triway Local,50591,3905059,Wayne,Income tax - Permanent improvements,1900,1525,,,0,Additional,income tax
2115,11,2019,Edon-Northwest Local,50625,3905062,Williams,Income tax - Current operating expenses,432,307,,,0,Renewal,income tax
2116,11,2019,Arcanum Butler Local,46631,3904663,Darke,Income tax - Current expenses,627,343,,,0,Renewal,income tax
2117,11,2019,Bridgeport Ex Village,45237,3904523,Belmont,Tax levy - Current expenses,534,399,,,0,Renewal,levy
2118,11,2019,Central Local ,46714,3904671,Defiance,Income tax - Permanent improvements,844,616,,,0,Additional,income tax
2119,11,2019,Cincinnati Public,43752,3904375,Hamilton,Tax levy - Emergency requirements,39897,14559,,,65178000,Renewal,levy
2120,11,2019,Clyde-Green Springs Ex Village,45302,3910020,Sandusky,Tax levy - Avoid an operating deficit,1269,1613,,,1000000,Additional,levy
2121,11,2019,Eaton Community,43935,3904393,Preble,Income tax - Current expenses,1953,1086,,,0,Renewal,income tax
2122,11,2019,Edison Local,46789,3904678,Erie,Tax levy - Emergency requirements,1306,781,,,0,Renewal,levy
2123,11,2019,Edison Local,47795,3904779,Jefferson,Tax levy - Emergency requirements,2156,1542,,,1049150,Renewal,levy
2124,11,2019,Franklin-Monroe Local,46649,3904664,Darke,Tax levy - Permanent improvements,272,125,,,0,Renewal,levy
2125,11,2019,Highland Local,48801,3904880,Morrow,Tax levy - Maintain classroom facilities included in the project,1081,1055,,,0,Additional,levy
2126,11,2019,Lorain City ,44263,3904426,Lorain,Tax levy - Emergency requirements,3724,2862,,,3126190,Renewal,levy
2127,11,2019,Louisville City   ,49874,3904987,Stark,Tax levy - Emergency requirements,1992,3453,,,2815000,Additional,levy
2128,11,2019,Manchester Local,50005,3905000,Summit,"Combo - Construct & re11ate facilities & sites, general permanent improvements ",1544,1384,,,34025000,N/A,combo
2129,11,2019,Newton Falls EV,45567,3904556,Trumbull,Tax levy - Emergency requirements,887,1212,,,548707.5,Additional,levy
2130,11,2019,Newton Falls EV,45567,3904556,Trumbull,Tax levy - Permanent improvements,885,1209,,,0,Additional,levy
2131,11,2019,Northwest Local,47365,3904736,Hamilton,Tax levy - Avoid an operating deficit,9987,9370,,,11397100,Additional,levy
2132,11,2019,Northwest Local,49908,3904990,Stark,Income tax - Current operating expenses,2069,1719,,,0,Renewal,income tax
2133,11,2019,Ripley Union Lewis Hunt Local ,46078,3904607,Brown,Tax levy - General permanent improvements,900,586,,,0,Renewal,levy
2134,11,2019,Southeast Local,50583,3905058,Wayne,Tax levy - Emergency requirements,903,471,,,1017000,Renewal,levy
2135,11,2019,Southeastern Local,46276,3904627,Clark,Tax levy - General permanent improvements,333,235,,,0,Renewal,levy
2136,11,2019,Southern Local,46441,3904644,Columbiana,Tax levy - Permanent improvements,572,718,,,0,Additional,levy
2137,11,2019,Southern Local,46441,3904644,Columbiana,Tax levy - Current operating expenses,772,516,,,0,Renewal,levy
2138,11,2019,Springfield Local,48223,3904822,Lucas,Tax levy - Avoid an operating deficit,2175,1242,,,3900000,Renewal,levy
2139,11,2019,Springfield Local,50062,3905006,Summit,Tax levy - Emergency requirements,1880,1335,,,930000,Renewal,levy
2140,11,2019,Springfield Local,50062,3905006,Summit,Tax levy - Emergency requirements,1908,1319,,,1600000,Renewal,levy
2141,11,2019,Springfield Local,50062,3905006,Summit,Tax levy - Current expenses,1936,1263,,,0,Renewal,levy
2142,11,2019,Sycamore Community,44867,3904486,Hamilton,"Bond - Construct, improve, re11ate & add to school facilities & sites",6386,4016,,,127500000,N/A,bond
2143,11,2019,Upper Valley Career Center,45625,3910024,Miami,Tax levy - Current expenses,10275,8909,,,0,Additional,levy
2144,11,2019,Washington CH City,45013,3910011,Fayette,Income tax - Current expenses,1198,1225,,,0,Additional,income tax
2145,11,2019,Wellington Ex Village,45658,3904565,Lorain,"Combo - Construct & improve facilities, including safety & security & general permanent improvements",787,1152,,,8700000,N/A,combo
2146,3,2020,Bellevue City,43596,3904359,Sandusky,Tax Levy - Emergency requirements,994,610,,10,925000,Renewal,levy
2147,3,2020,Bowling Green City,43638,3904363,Wood,Tax Levy - Avoid operating deficit,3621,2453,,100,1000000,Renewal,levy
2148,3,2020,Bowling Green City,43638,3904363,Wood,Tax Levy - Current expenses,4100,2025,,100,0,Renewal,levy
2149,3,2020,Brooklyn City,43653,3904365,Cuyahoga,Tax Levy - Avoid an operating deficit,1022,542,,7,2175000,Renewal,levy
2150,3,2020,Brunswick City,43661,3904366,Medina,Tax Levy - Emergency requirements,3700,4708,,10,6958300,Additional,levy
2151,3,2020,Canton City,43711,3904371,Stark,Tax Levy - Current expenses,2812,2342,,100,0,Additional,levy
2152,3,2020,Celina City,43729,3910030,Mercer,Combo - Maintaining & upgrading facilities & maintaining classroom facilities included in the project,2065,2241,,23/38,69246475,N/A,combo
2153,3,2020,Claymont City,43778,3904377,Tuscarawas,Tax Levy - Current operating expenses & general permanent improvements,856,772,,100,0,Additional,levy
2154,3,2020,Delphos City,43885,3904388,Allen,Income Tax - Current expenses,1714,874,,5,0,Additional,income tax
2155,3,2020,East Palestine City,43927,3904392,Columbiana,Income Tax - Current expenses,730,716,,5,0,Additional,income tax
2156,3,2020,Euclid City,43950,3904395,Cuyahoga,Tax Levy - Emergency requirements,3400,3616,,10,5600000,Additional,levy
2157,3,2020,Findlay City,43984,3910000,Hancock,Tax Levy - Current operating expenses,3979,4438,,5,0,Additional,levy
2158,3,2020,Winton Woods City,44081,3904408,Hamilton,Tax Levy - Current operating expenses,1880,2984,,100,0,Additional,levy
2159,3,2020,Heath City,44115,3904411,Licking,Tax Levy - General permanent improvements,935,897,,100,0,Additional,levy
2160,3,2020,Huron City,44131,3904413,Erie,Tax Levy - Emergency requirements ,1662,577,,10,2740000,Renewal,levy
2161,3,2020,Kent City,44164,3904416,Portage,"Bond - Construct, re11ate, equip and improve buildings and facilities",3551,1097,,30,25190000,N/A,bond
2162,3,2020,Lakewood City,44198,3904419,Cuyahoga,Tax Levy - Current expenses & general permanent improvements,7041,2144,,100,0,Additional,levy
2163,3,2020,Lebanon City,44214,3904421,Warren,Tax Levy - Avoid operating deficit,3615,2922,,3,4200000,Renewal,levy
2164,3,2020,Loveland City,44271,3904427,Hamilton,Tax Levy - Current operating expenses,1856,3025,,100,0,Additional,levy
